Average_Perplexity Score: 60.869935999999946
the project gutenberg ebook <PUN> pride and prejudice <PUN> by jane austen <PUN> edited by r <PUN>    PP Score = 13.235
the sisters <PUN> on hearing this <PUN> repeated three or four times how much they were grieved <PUN> how shocking it was to have a bad cold <PUN> and how excessively they disliked being ill themselves <PUN> and then thought no more of the matter <PUN> and their indifference towards jane when not immediately before them <PUN> restored elizabeth to the enjoyment of all her original dislike <PUN>    PP Score = 4.719
their brother <PUN> indeed <PUN> was the only one of the party whom she could regard with any complacency <PUN>    PP Score = 7.988
his anxiety for jane was evident <PUN> and his attentions to herself most pleasing <PUN> and they prevented her feeling herself so much an intruder as she believed she was considered by the others <PUN>    PP Score = 8.494
miss bingley was engrossed by mr <PUN>    PP Score = 10.165
darcy <PUN> her sister scarcely less so <PUN> and as for mr <PUN>    PP Score = 5.457
her manners were pronounced to be very bad indeed <PUN> a mixture of pride and impertinence <PUN> she had no conversation <PUN> no style <PUN> no taste <PUN> no beauty <PUN>    PP Score = 5.232
mrs <PUN>    PP Score = 98.604
hurst thought the same <PUN> and added <PUN> <PUN> she has nothing <PUN> in short <PUN> to recommend her <PUN> but being an excellent walker <PUN>    PP Score = 5.144
i shall never forget her appearance this morning <PUN>    PP Score = 7.260
she really looked almost wild <PUN>    PP Score = 12.034
<PUN> <PUN> she did indeed <PUN> louisa <PUN>    PP Score = 5.201
i could hardly keep my countenance <PUN>    PP Score = 10.567
very nonsensical to come at all <PUN>    PP Score = 12.279
why must <PUN> she <PUN> be scampering about the country <PUN> because her sister had a cold <PUN>    PP Score = 15.740
her hair so untidy <PUN> so blowsy <PUN>    PP Score = 673.709
<PUN> <PUN> yes <PUN> and her petticoat <PUN> i hope you saw her petticoat <PUN> six inches deep in mud <PUN> i am absolutely certain <PUN> and the gown which had been let down to hide it <PUN> not doing its office <PUN>    PP Score = 9.306
i thought miss elizabeth bennet looked remarkably well <PUN> when she came into the room this morning <PUN>    PP Score = 7.346
her dirty petticoat quite escaped my notice <PUN>    PP Score = 11.470
darcy <PUN> i am sure <PUN> <PUN> said miss bingley <PUN> <PUN> and i am inclined to think that you would not wish to see <PUN> your sister <PUN> make such an exhibition <PUN>    PP Score = 4.140
<PUN> <PUN> certainly not <PUN>    PP Score = 6.655
what could she mean by it <PUN>    PP Score = 9.909
it seems to me to shew an abominable sort of conceited independence <PUN> a most country town indifference to decorum <PUN>    PP Score = 5.482
<PUN> <PUN> it shews an affection for her sister that is very pleasing <PUN> <PUN> said bingley <PUN>    PP Score = 5.874
<PUN> i am afraid <PUN> mr <PUN>    PP Score = 6.046
darcy <PUN> <PUN> observed miss bingley <PUN> in a half whisper <PUN> <PUN> that this adventure has rather affected your admiration of her fine eyes <PUN>    PP Score = 5.102
<PUN> <PUN> not at all <PUN> <PUN> he replied <PUN> <PUN> they were brightened by the exercise <PUN>    PP Score = 7.262
<PUN> i have an excessive regard for jane bennet <PUN> she is really a very sweet girl <PUN> and i wish with all my heart she were well settled <PUN>    PP Score = 5.011
<PUN> <PUN> i think i have heard you say <PUN> that their uncle is an attorney in meryton <PUN>    PP Score = 3.982
<PUN> <PUN> yes <PUN> and they have another <PUN> who lives somewhere near cheapside <PUN>    PP Score = 4.404
<PUN> <PUN> that is capital <PUN> <PUN> added her sister <PUN> and they both laughed heartily <PUN>    PP Score = 4.886
<PUN> if they had uncles enough to fill <PUN> all <PUN> cheapside <PUN> <PUN> cried bingley <PUN> <PUN> it would not make them one jot less agreeable <PUN>    PP Score = 13.948
<PUN> <PUN> but it must very materially lessen their chance of marrying men of any consideration in the world <PUN> <PUN> replied darcy <PUN>    PP Score = 3.869
to this speech bingley made no answer <PUN> but his sisters gave it their hearty assent <PUN> and indulged their mirth for some time at the expense of their dear friend <PUN> s vulgar relations <PUN>    PP Score = 5.956
with a renewal of tenderness <PUN> however <PUN> they repaired to her room on leaving the dining <PUN> parlour <PUN> and sat with her till summoned to coffee <PUN>    PP Score = 4.396
she was still very poorly <PUN> and elizabeth would not quit her at all <PUN> till late in the evening <PUN> when she had the comfort of seeing her asleep <PUN> and when it appeared to her rather right than pleasant that she should go down stairs herself <PUN>    PP Score = 6.775
mr <PUN>    PP Score = 66.385
hurst looked at her with astonishment <PUN>    PP Score = 15.099
<PUN> do you prefer reading to cards <PUN>    PP Score = 8.059
<PUN> said he <PUN> <PUN> that is rather singular <PUN>    PP Score = 5.161
<PUN> <PUN> miss eliza bennet <PUN> <PUN> said miss bingley <PUN> <PUN> despises cards <PUN>    PP Score = 11.151
she is a great reader and has no pleasure in anything else <PUN>    PP Score = 6.534
<PUN> <PUN> i deserve neither such praise nor such censure <PUN> <PUN> cried elizabeth <PUN> <PUN> i am <PUN> not <PUN> a great reader <PUN> and i have pleasure in many things <PUN>    PP Score = 4.307
<PUN> and i wish my collection were larger for your benefit and my own credit <PUN> but i am an idle fellow <PUN> and though i have not many <PUN> i have more than i ever look into <PUN>    PP Score = 5.748
<PUN> elizabeth assured him that she could suit herself perfectly with those in the room <PUN>    PP Score = 6.267
<PUN> i am astonished <PUN> <PUN> said miss bingley <PUN> <PUN> that my father should have left so small a collection of books <PUN>    PP Score = 4.812
<PUN> <PUN> what a delightful library you have at pemberley <PUN> mr <PUN>    PP Score = 5.006
darcy <PUN>    PP Score = 26.639
<PUN> <PUN> it ought to be good <PUN> <PUN> he replied <PUN> <PUN> it has been the work of many generations <PUN>    PP Score = 3.939
<PUN> <PUN> and then you have added so much to it yourself <PUN> you are always buying books <PUN>    PP Score = 10.179
i am sure you neglect nothing that can add to the beauties of that noble place <PUN>    PP Score = 5.219
<PUN> <PUN> but i would really advise you to make your purchase in that neighbourhood <PUN> and take pemberley for a kind of model <PUN>    PP Score = 4.706
<PUN> <PUN> with all my heart <PUN> i will buy pemberley itself if darcy will sell it <PUN>    PP Score = 10.084
<PUN> <PUN> i am talking of possibilities <PUN> charles <PUN>    PP Score = 27.638
<PUN> <PUN> upon my word <PUN> caroline <PUN> i should think it more possible to get pemberley by purchase than by imitation <PUN>    PP Score = 7.395
<PUN> elizabeth was so much caught by what passed <PUN> as to leave her very little attention for her book <PUN> and soon laying it wholly aside <PUN> she drew near the card <PUN> table <PUN> and stationed herself between mr <PUN>    PP Score = 4.361
<PUN> is miss darcy much grown since the spring <PUN>    PP Score = 5.836
<PUN> <PUN> i think she will <PUN>    PP Score = 5.566
she is now about miss elizabeth bennet <PUN> s height <PUN> or rather taller <PUN>    PP Score = 14.376
<PUN> <PUN> how i long to see her again <PUN>    PP Score = 5.267
i never met with anybody who delighted me so much <PUN>    PP Score = 7.736
such a countenance <PUN> such manners <PUN>    PP Score = 9.252
and so extremely accomplished for her age <PUN>    PP Score = 8.489
her performance on the piano <PUN> forte is exquisite <PUN>    PP Score = 34.261
<PUN> <PUN> all young ladies accomplished <PUN>    PP Score = 5.663
my dear charles <PUN> what do you mean <PUN>    PP Score = 6.031
<PUN> <PUN> yes <PUN> all of them <PUN> i think <PUN>    PP Score = 4.385
i scarcely know any one who cannot do all this <PUN> and i am sure i never heard a young lady spoken of for the first time <PUN> without being informed that she was very accomplished <PUN>    PP Score = 5.891
<PUN> <PUN> your list of the common extent of accomplishments <PUN> <PUN> said darcy <PUN> <PUN> has too much truth <PUN>    PP Score = 4.528
the word is applied to many a woman who deserves it no otherwise than by netting a purse <PUN> or covering a skreen <PUN>    PP Score = 40.030
i cannot boast of knowing more than half a dozen <PUN> in the whole range of my acquaintance <PUN> that are really accomplished <PUN>    PP Score = 5.169
<PUN> <PUN> nor i <PUN> i am sure <PUN> <PUN> said miss bingley <PUN>    PP Score = 4.057
<PUN> then <PUN> <PUN> observed elizabeth <PUN> <PUN> you must comprehend a great deal in your idea of an accomplished woman <PUN>    PP Score = 5.509
<PUN> <PUN> oh <PUN>    PP Score = 4.233
a woman must have a thorough knowledge of music <PUN> singing <PUN> drawing <PUN> dancing <PUN> and the modern languages <PUN> to deserve the word <PUN> and besides all this <PUN> she must possess a certain something in her air and manner of walking <PUN> the tone of her voice <PUN> her address and expressions <PUN> or the word will be but half deserved <PUN>    PP Score = 4.869
<PUN> <PUN> all this she must possess <PUN> <PUN> added darcy <PUN> <PUN> and to all this she must yet add something more substantial <PUN> in the improvement of her mind by extensive reading <PUN>    PP Score = 4.476
<PUN> <PUN> i am no longer surprised at your knowing <PUN> only <PUN> six accomplished women <PUN>    PP Score = 4.770
i rather wonder now at your knowing <PUN> any <PUN> <PUN>    PP Score = 5.997
<PUN> i <PUN> never saw such capacity <PUN> and taste <PUN> and application <PUN> and elegance <PUN> as you describe <PUN> united <PUN>    PP Score = 6.328
<PUN> mrs <PUN>    PP Score = 14.420
hurst and miss bingley both cried out against the injustice of her implied doubt <PUN> and were both protesting that they knew many women who answered this description <PUN> when mr <PUN>    PP Score = 4.126
as all conversation was thereby at an end <PUN> elizabeth soon afterwards left the room <PUN>    PP Score = 5.065
<PUN> eliza bennet <PUN> <PUN> said miss bingley <PUN> when the door was closed on her <PUN> <PUN> is one of those young ladies who seek to recommend themselves to the other sex <PUN> by undervaluing their own <PUN> and with many men <PUN> i dare say <PUN> it succeeds <PUN>    PP Score = 8.570
but <PUN> in my opinion <PUN> it is a paltry device <PUN> a very mean art <PUN>    PP Score = 7.579
<PUN> <PUN> undoubtedly <PUN> <PUN> replied darcy <PUN> to whom this remark was chiefly addressed <PUN> <PUN> there is meanness in <PUN> all <PUN> the arts which ladies sometimes condescend to employ for captivation <PUN>    PP Score = 11.158
<PUN> miss bingley was not so entirely satisfied with this reply as to continue the subject <PUN>    PP Score = 5.841
elizabeth joined them again only to say that her sister was worse <PUN> and that she could not leave her <PUN>    PP Score = 6.710
bingley urged mr <PUN>    PP Score = 42.320
jones <PUN> s being sent for immediately <PUN> while his sisters <PUN> convinced that no country advice could be of any service <PUN> recommended an express to town for one of the most eminent physicians <PUN>    PP Score = 10.029
this <PUN> she would not hear of <PUN> but she was not so unwilling to comply with their brother <PUN> s proposal <PUN> and it was settled that mr <PUN>    PP Score = 5.629
jones should be sent for early in the morning <PUN> if miss bennet were not decidedly better <PUN>    PP Score = 6.190
bingley was quite uncomfortable <PUN> his sisters declared that they were miserable <PUN>    PP Score = 6.963
they solaced their wretchedness <PUN> however <PUN> by duets after supper <PUN> while he could find no better relief to his feelings than by giving his housekeeper directions that every possible attention might be paid to the sick lady and her sister <PUN>    PP Score = 7.711
elizabeth passed the chief of the night in her sister <PUN> s room <PUN> and in the morning had the pleasure of being able to send a tolerable answer to the enquiries which she very early received from mr <PUN>    PP Score = 5.160
bingley by a housemaid <PUN> and some time afterwards from the two elegant ladies who waited on his sisters <PUN>    PP Score = 4.876
in spite of this amendment <PUN> however <PUN> she requested to have a note sent to longbourn <PUN> desiring her mother to visit jane <PUN> and form her own judgment of her situation <PUN>    PP Score = 4.979
the note was immediately dispatched <PUN> and its contents as quickly complied with <PUN>    PP Score = 6.663
bennet <PUN> accompanied by her two youngest girls <PUN> reached netherfield soon after the family breakfast <PUN>    PP Score = 5.676
had she found jane in any apparent danger <PUN> mrs <PUN>    PP Score = 6.082
bennet would have been very miserable <PUN> but being satisfied on seeing her that her illness was not alarming <PUN> she had no wish of her recovering immediately <PUN> as her restoration to health would probably remove her from netherfield <PUN>    PP Score = 4.846
she would not listen therefore to her daughter <PUN> s proposal of being carried home <PUN> neither did the apothecary <PUN> who arrived about the same time <PUN> think it at all advisable <PUN>    PP Score = 4.403
after sitting a little while with jane <PUN> on miss bingley <PUN> s appearance and invitation <PUN> the mother and three daughters all attended her into the breakfast parlour <PUN>    PP Score = 5.121
bingley met them with hopes that mrs <PUN>    PP Score = 9.086
bennet had not found miss bennet worse than she expected <PUN>    PP Score = 7.055
<PUN> indeed i have <PUN> sir <PUN> <PUN> was her answer <PUN>    PP Score = 4.258
<PUN> she is a great deal too ill to be moved <PUN>    PP Score = 6.680
mr <PUN>    PP Score = 66.385
jones says we must not think of moving her <PUN>    PP Score = 11.088
we must trespass a little longer on your kindness <PUN>    PP Score = 8.642
<PUN> <PUN> removed <PUN>    PP Score = 10.303
<PUN> cried bingley <PUN>    PP Score = 24.938
<PUN> it must not be thought of <PUN>    PP Score = 7.938
my sister <PUN> i am sure <PUN> will not hear of her removal <PUN>    PP Score = 8.110
<PUN> <PUN> you may depend upon it <PUN> madam <PUN> <PUN> said miss bingley <PUN> with cold civility <PUN> <PUN> that miss bennet shall receive every possible attention while she remains with us <PUN>    PP Score = 3.686
<PUN> mrs <PUN>    PP Score = 14.420
bennet was profuse in her acknowledgments <PUN>    PP Score = 64.070
<PUN> i am sure <PUN> <PUN> she added <PUN> <PUN> if it was not for such good friends i do not know what would become of her <PUN> for she is very ill indeed <PUN> and suffers a vast deal <PUN> though with the greatest patience in the world <PUN> which is always the way with her <PUN> for she has <PUN> without exception <PUN> the sweetest temper i ever met with <PUN>    PP Score = 5.675
i often tell my other girls they are nothing to <PUN> her <PUN> <PUN>    PP Score = 4.552
you have a sweet room here <PUN> mr <PUN>    PP Score = 7.843
<PUN> <PUN> whatever i do is done in a hurry <PUN> <PUN> replied he <PUN> <PUN> and therefore if i should resolve to quit netherfield <PUN> i should probably be off in five minutes <PUN>    PP Score = 4.994
at present <PUN> however <PUN> i consider myself as quite fixed here <PUN>    PP Score = 8.685
<PUN> <PUN> that is exactly what i should have supposed of you <PUN> <PUN> said elizabeth <PUN>    PP Score = 3.698
<PUN> you begin to comprehend me <PUN> do you <PUN>    PP Score = 5.405
<PUN> cried he <PUN> turning towards her <PUN>    PP Score = 6.835
<PUN> <PUN> i wish i might take this for a compliment <PUN> but to be so easily seen through i am afraid is pitiful <PUN>    PP Score = 5.566
<PUN> <PUN> that is as it happens <PUN>    PP Score = 4.132
it must be an amusing study <PUN>    PP Score = 11.144
<PUN> <PUN> yes <PUN> but intricate characters are the <PUN> most <PUN> amusing <PUN>    PP Score = 3.417
they have at least that advantage <PUN>    PP Score = 10.735
<PUN> <PUN> the country <PUN> <PUN> said darcy <PUN> <PUN> can in general supply but few subjects for such a study <PUN>    PP Score = 4.567
in a country neighbourhood you move in a very confined and unvarying society <PUN>    PP Score = 22.649
<PUN> <PUN> but people themselves alter so much <PUN> that there is something new to be observed in them for ever <PUN>    PP Score = 7.299
<PUN> <PUN> yes <PUN> indeed <PUN> <PUN> cried mrs <PUN>    PP Score = 3.714
bennet <PUN> offended by his manner of mentioning a country neighbourhood <PUN>    PP Score = 5.780
<PUN> i assure you there is quite as much of <PUN> that <PUN> going on in the country as in town <PUN>    PP Score = 4.760
<PUN> every body was surprised <PUN> and darcy <PUN> after looking at her for a moment <PUN> turned silently away <PUN>    PP Score = 5.107
mrs <PUN>    PP Score = 98.604
bennet <PUN> who fancied she had gained a complete victory over him <PUN> continued her triumph <PUN>    PP Score = 9.290
<PUN> i cannot see that london has any great advantage over the country for my part <PUN> except the shops and public places <PUN>    PP Score = 9.434
the country is a vast deal pleasanter <PUN> is not it <PUN> mr <PUN>    PP Score = 5.741
bingley <PUN>    PP Score = 56.853
<PUN> <PUN> when i am in the country <PUN> <PUN> he replied <PUN> <PUN> i never wish to leave it <PUN> and when i am in town it is pretty much the same <PUN>    PP Score = 4.824
they have each their advantages <PUN> and i can be equally happy in either <PUN>    PP Score = 7.894
<PUN> <PUN> aye <PUN> <PUN> that is because you have the right disposition <PUN>    PP Score = 5.176
but that gentleman <PUN> <PUN> looking at darcy <PUN> <PUN> seemed to think the country was nothing at all <PUN>    PP Score = 4.920
<PUN> <PUN> indeed <PUN> mama <PUN> you are mistaken <PUN> <PUN> said elizabeth <PUN> blushing for her mother <PUN>    PP Score = 9.471
<PUN> you quite mistook mr <PUN>    PP Score = 106.137
darcy <PUN>    PP Score = 26.639
he only meant that there were not such a variety of people to be met with in the country as in town <PUN> which you must acknowledge to be true <PUN>    PP Score = 4.538
<PUN> <PUN> certainly <PUN> my dear <PUN> nobody said there were <PUN> but as to not meeting with many people in this neighbourhood <PUN> i believe there are few neighbourhoods larger <PUN>    PP Score = 6.486
<PUN> nothing but concern for elizabeth could enable bingley to keep his countenance <PUN>    PP Score = 14.947
his sister was less delicate <PUN> and directed her eye towards mr <PUN>    PP Score = 6.926
darcy with a very expressive smile <PUN>    PP Score = 10.543
<PUN> yes <PUN> she called yesterday with her father <PUN>    PP Score = 6.492
what an agreeable man sir william is <PUN> mr <PUN>    PP Score = 6.538
bingley <PUN> <PUN> is not he <PUN>    PP Score = 7.026
so much the man of fashion <PUN>    PP Score = 11.722
so genteel and so easy <PUN>    PP Score = 18.786
<PUN> <PUN> he has always something to say to every body <PUN>    PP Score = 5.603
<PUN> <PUN> did charlotte dine with you <PUN>    PP Score = 5.650
<PUN> <PUN> no <PUN> she would go home <PUN>    PP Score = 5.451
i fancy she was wanted about the mince pies <PUN>    PP Score = 275.664
for my part <PUN> mr <PUN>    PP Score = 9.394
bingley <PUN> <PUN> i <PUN> always keep servants that can do their own work <PUN> <PUN> my <PUN> daughters are brought up differently <PUN>    PP Score = 4.579
but every body is to judge for themselves <PUN> and the lucases are very good sort of girls <PUN> i assure you <PUN>    PP Score = 5.155
it is a pity they are not handsome <PUN>    PP Score = 9.319
<PUN> <PUN> she seems a very pleasant young woman <PUN> <PUN> said bingley <PUN>    PP Score = 5.134
<PUN> oh <PUN>    PP Score = 22.402
lady lucas herself has often said so <PUN> and envied me jane <PUN> s beauty <PUN>    PP Score = 6.446
i do not like to boast of my own child <PUN> but to be sure <PUN> jane <PUN> <PUN> one does not often see any body better looking <PUN>    PP Score = 5.223
it is what every body says <PUN>    PP Score = 10.404
i do not trust my own partiality <PUN>    PP Score = 11.294
when she was only fifteen <PUN> there was a gentleman at my brother gardiner <PUN> s in town <PUN> so much in love with her <PUN> that my sister <PUN> in <PUN> law was sure he would make her an offer before we came away <PUN>    PP Score = 4.759
but however he did not <PUN>    PP Score = 12.293
perhaps he thought her too young <PUN>    PP Score = 11.074
however <PUN> he wrote some verses on her <PUN> and very pretty they were <PUN>    PP Score = 20.463
<PUN> there has been many a one <PUN> i fancy <PUN> overcome in the same way <PUN>    PP Score = 5.479
i wonder who first discovered the efficacy of poetry in driving away love <PUN>    PP Score = 20.813
<PUN> <PUN> i have been used to consider poetry as the <PUN> food <PUN> of love <PUN> <PUN> said darcy <PUN>    PP Score = 9.477
but if it be only a slight <PUN> thin sort of inclination <PUN> i am convinced that one good sonnet will starve it entirely away <PUN>    PP Score = 14.408
she longed to speak <PUN> but could think of nothing to say <PUN> and after a short silence mrs <PUN>    PP Score = 5.816
bennet began repeating her thanks to mr <PUN>    PP Score = 7.852
bingley was unaffectedly civil in his answer <PUN> and forced his younger sister to be civil also <PUN> and say what the occasion required <PUN>    PP Score = 5.315
bennet was satisfied <PUN> and soon afterwards ordered her carriage <PUN>    PP Score = 6.590
upon this signal <PUN> the youngest of her daughters put herself forward <PUN>    PP Score = 7.042
the two girls had been whispering to each other during the whole visit <PUN> and the result of it was <PUN> that the youngest should tax mr <PUN>    PP Score = 6.956
bingley with having promised on his first coming into the country to give a ball at netherfield <PUN>    PP Score = 5.329
lydia was a stout <PUN> well <PUN> grown girl of fifteen <PUN> with a fine complexion and good <PUN> humoured countenance <PUN> a favourite with her mother <PUN> whose affection had brought her into public at an early age <PUN>    PP Score = 5.069
she had high animal spirits <PUN> and a sort of natural self <PUN> consequence <PUN> which the attentions of the officers <PUN> to whom her uncle <PUN> s good dinners and her own easy manners recommended her <PUN> had increased into assurance <PUN>    PP Score = 6.930
she was very equal therefore to address mr <PUN>    PP Score = 7.347
bingley on the subject of the ball <PUN> and abruptly reminded him of his promise <PUN> adding <PUN> that it would be the most shameful thing in the world if he did not keep it <PUN>    PP Score = 4.812
his answer to this sudden attack was delightful to their mother <PUN> s ear <PUN>    PP Score = 18.786
<PUN> i am perfectly ready <PUN> i assure you <PUN> to keep my engagement <PUN> and when your sister is recovered <PUN> you shall if you please name the very day of the ball <PUN>    PP Score = 4.321
<PUN> lydia declared herself satisfied <PUN>    PP Score = 8.420
<PUN> oh <PUN>    PP Score = 22.402
and when you have given <PUN> your <PUN> ball <PUN> <PUN> she added <PUN> <PUN> i shall insist on their giving one also <PUN>    PP Score = 5.402
i shall tell colonel forster it will be quite a shame if he does not <PUN>    PP Score = 7.191
<PUN> mrs <PUN>    PP Score = 14.420
bennet and her daughters then departed <PUN> and elizabeth returned instantly to jane <PUN> leaving her own and her relations <PUN> behaviour to the remarks of the two ladies and mr <PUN>    PP Score = 4.693
darcy <PUN> the latter of whom <PUN> however <PUN> could not be prevailed on to join in their censure of <PUN> her <PUN> <PUN> in spite of all miss bingley <PUN> s witticisms on <PUN> fine eyes <PUN> <PUN>    PP Score = 6.474
chapter x <PUN>    PP Score = 58.211
the day passed much as the day before had done <PUN>    PP Score = 9.014
mrs <PUN>    PP Score = 98.604
hurst and miss bingley had spent some hours of the morning with the invalid <PUN> who continued <PUN> though slowly <PUN> to mend <PUN> and in the evening elizabeth joined their party in the drawing <PUN> room <PUN>    PP Score = 5.762
mr <PUN>    PP Score = 66.385
darcy was writing <PUN> and miss bingley <PUN> seated near him <PUN> was watching the progress of his letter <PUN> and repeatedly calling off his attention by messages to his sister <PUN>    PP Score = 7.247
mr <PUN>    PP Score = 66.385
hurst and mr <PUN>    PP Score = 21.584
bingley were at piquet <PUN> and mrs <PUN>    PP Score = 46.902
hurst was observing their game <PUN>    PP Score = 11.503
elizabeth took up some needlework <PUN> and was sufficiently amused in attending to what passed between darcy and his companion <PUN>    PP Score = 11.023
the perpetual commendations of the lady either on his hand <PUN> writing <PUN> or on the evenness of his lines <PUN> or on the length of his letter <PUN> with the perfect unconcern with which her praises were received <PUN> formed a curious dialogue <PUN> and was exactly in unison with her opinion of each <PUN>    PP Score = 9.234
<PUN> how delighted miss darcy will be to receive such a letter <PUN>    PP Score = 6.188
<PUN> he made no answer <PUN>    PP Score = 6.042
<PUN> you write uncommonly fast <PUN>    PP Score = 10.311
i write rather slowly <PUN>    PP Score = 22.079
letters of business too <PUN>    PP Score = 31.675
<PUN> <PUN> it is fortunate <PUN> then <PUN> that they fall to my lot instead of to yours <PUN>    PP Score = 4.739
<PUN> <PUN> pray tell your sister that i long to see her <PUN>    PP Score = 4.922
<PUN> <PUN> i have already told her so once <PUN> by your desire <PUN>    PP Score = 5.153
let me mend it for you <PUN>    PP Score = 10.160
i mend pens remarkably well <PUN>    PP Score = 115.523
<PUN> <PUN> how can you contrive to write so even <PUN>    PP Score = 4.782
<PUN> he was silent <PUN>    PP Score = 20.548
<PUN> tell your sister i am delighted to hear of her improvement on the harp <PUN> and pray let her know that i am quite in raptures with her beautiful little design for a table <PUN> and i think it infinitely superior to miss grantley <PUN> s <PUN>    PP Score = 9.138
<PUN> <PUN> at present i have not room to do them justice <PUN>    PP Score = 6.312
<PUN> <PUN> oh <PUN>    PP Score = 4.233
it is of no consequence <PUN>    PP Score = 7.949
darcy <PUN>    PP Score = 26.639
<PUN> <PUN> they are generally long <PUN> but whether always charming <PUN> it is not for me to determine <PUN>    PP Score = 4.673
<PUN> <PUN> that will not do for a compliment to darcy <PUN> caroline <PUN> <PUN> cried her brother <PUN> <PUN> <PUN> because he does <PUN> not <PUN> write with ease <PUN>    PP Score = 4.392
he studies too much for words of four syllables <PUN>    PP Score = 34.718
<PUN> <PUN> do not you <PUN> darcy <PUN>    PP Score = 3.920
<PUN> <PUN> my style of writing is very different from yours <PUN>    PP Score = 5.394
<PUN> <PUN> oh <PUN>    PP Score = 4.233
<PUN> cried miss bingley <PUN> <PUN> charles writes in the most careless way imaginable <PUN>    PP Score = 10.311
he leaves out half his words <PUN> and blots the rest <PUN>    PP Score = 26.949
<PUN> <PUN> my ideas flow so rapidly that i have not time to express them <PUN> <PUN> by which means my letters sometimes convey no ideas at all to my correspondents <PUN>    PP Score = 7.696
<PUN> <PUN> your humility <PUN> mr <PUN>    PP Score = 5.345
bingley <PUN> <PUN> said elizabeth <PUN> <PUN> must disarm reproof <PUN>    PP Score = 13.842
it is often only carelessness of opinion <PUN> and sometimes an indirect boast <PUN>    PP Score = 6.112
<PUN> <PUN> and which of the two do you call <PUN> my <PUN> little recent piece of modesty <PUN>    PP Score = 4.289
the power of doing any thing with quickness is always much prized by the possessor <PUN> and often without any attention to the imperfection of the performance <PUN>    PP Score = 13.233
when you told mrs <PUN>    PP Score = 16.245
bennet this morning that if you ever resolved on quitting netherfield you should be gone in five minutes <PUN> you meant it to be a sort of panegyric <PUN> of compliment to yourself <PUN> <PUN> and yet what is there so very laudable in a precipitance which must leave very necessary business undone <PUN> and can be of no real advantage to yourself or any one else <PUN>    PP Score = 6.222
and yet <PUN> upon my honour <PUN> i believed what i said of myself to be true <PUN> and i believe it at this moment <PUN>    PP Score = 5.695
<PUN> <PUN> i dare say you believed it <PUN> but i am by no means convinced that you would be gone with such celerity <PUN>    PP Score = 9.676
<PUN> <PUN> you have only proved by this <PUN> <PUN> cried elizabeth <PUN> <PUN> that mr <PUN>    PP Score = 3.571
bingley did not do justice to his own disposition <PUN>    PP Score = 8.804
<PUN> <PUN> i am exceedingly gratified <PUN> <PUN> said bingley <PUN> <PUN> by your converting what my friend says into a compliment on the sweetness of my temper <PUN>    PP Score = 6.704
but i am afraid you are giving it a turn which that gentleman did by no means intend <PUN> for he would certainly think the better of me <PUN> if under such a circumstance i were to give a flat denial <PUN> and ride off as fast as i could <PUN>    PP Score = 7.355
<PUN> <PUN> would mr <PUN>    PP Score = 5.794
darcy then consider the rashness of your original intention as atoned for by your obstinacy in adhering to it <PUN>    PP Score = 53.203
<PUN> <PUN> upon my word i cannot exactly explain the matter <PUN> darcy must speak for himself <PUN>    PP Score = 3.947
<PUN> <PUN> you expect me to account for opinions which you chuse to call mine <PUN> but which i have never acknowledged <PUN>    PP Score = 5.107
<PUN> <PUN> to yield readily <PUN> <PUN> easily <PUN> <PUN> to the <PUN> persuasion <PUN> of a friend is no merit with you <PUN>    PP Score = 3.372
<PUN> <PUN> to yield without conviction is no compliment to the understanding of either <PUN>    PP Score = 3.965
<PUN> <PUN> you appear to me <PUN> mr <PUN>    PP Score = 5.818
i am not particularly speaking of such a case as you have supposed about mr <PUN>    PP Score = 6.878
bingley <PUN>    PP Score = 56.853
we may as well wait <PUN> perhaps <PUN> till the circumstance occurs <PUN> before we discuss the discretion of his behaviour thereupon <PUN>    PP Score = 9.548
but in general and ordinary cases between friend and friend <PUN> where one of them is desired by the other to change a resolution of no very great moment <PUN> should you think ill of that person for complying with the desire <PUN> without waiting to be argued into it <PUN>    PP Score = 5.572
<PUN> <PUN> will it not be advisable <PUN> before we proceed on this subject <PUN> to arrange with rather more precision the degree of importance which is to appertain to this request <PUN> as well as the degree of intimacy subsisting between the parties <PUN>    PP Score = 10.463
<PUN> <PUN> by all means <PUN> <PUN> cried bingley <PUN> <PUN> let us hear all the particulars <PUN> not forgetting their comparative height and size <PUN> for that will have more weight in the argument <PUN> miss bennet <PUN> than you may be aware of <PUN>    PP Score = 3.687
i assure you that if darcy were not such a great tall fellow <PUN> in comparison with myself <PUN> i should not pay him half so much deference <PUN>    PP Score = 5.482
i declare i do not know a more aweful object than darcy <PUN> on particular occasions <PUN> and in particular places <PUN> at his own house especially <PUN> and of a sunday evening when he has nothing to do <PUN>    PP Score = 7.202
<PUN> mr <PUN>    PP Score = 9.046
darcy smiled <PUN> but elizabeth thought she could perceive that he was rather offended <PUN> and therefore checked her laugh <PUN>    PP Score = 7.589
miss bingley warmly resented the indignity he had received <PUN> in an expostulation with her brother for talking such nonsense <PUN>    PP Score = 11.656
<PUN> i see your design <PUN> bingley <PUN> <PUN> said his friend <PUN>    PP Score = 5.289
<PUN> <PUN> perhaps i do <PUN>    PP Score = 9.902
arguments are too much like disputes <PUN>    PP Score = 140.293
